Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
18450369,Night Munchers,1,Noida,"Sector 19, Noida",Sector 19,"Sector 19, Noida",0,0,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1
18409730,Night Munchies,1,Noida,"C-31, Sector 19, Noida",Sector 19,"Sector 19, Noida",773.291.124,285.807.886,"North Indian, Chinese, South Indian",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18427226,Anand Food Factory,1,Noida,"C-68, Sector-2, Noida",Sector 2,"Sector 2, Noida",773.143.909,285.837.833,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4
387,Nirula's,1,Noida,"C-135, Near Sector 15 Metro Station, Sector 2, Noida",Sector 2,"Sector 2, Noida",773.135.127,285.822.486,"Fast Food, North Indian, Chinese, Desserts, Ice Cream",1100,Indian Rupees(Rs.),Yes,Yes,No,No,3,2.5,Orange,Average,221
301420,Snacks India,1,Noida,"A-78, Sector 2, Noida",Sector 2,"Sector 2, Noida",773.116.811,285.849.968,"North Indian, Chinese, South Indian",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,103
18383442,Ahaar Udyan,1,Noida,"C-135, Sector 2, Noida",Sector 2,"Sector 2, Noida",773.134.615,285.833.336,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18424675,Choco Bee,1,Noida,"B 3, Sector 2, Noida",Sector 2,"Sector 2, Noida",773.123.862,285.850.552,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,3
18425782,Crazy Noodles,1,Noida,"Sector 2, Noida",Sector 2,"Sector 2, Noida",773.128.979,285.853.521,"Chinese, Thai",1100,Indian Rupees(Rs.),No,Yes,No,No,3,0,White,Not rated,2
18457257,Dakshin Platter,1,Noida,"B Block, Sector 2, Noida",Sector 2,"Sector 2, Noida",7.731.540.769,2.858.503.529,South Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18382382,Kathi Junction,1,Noida,"B Block Road, Sector 2, Noida",Sector 2,"Sector 2, Noida",773.139.934,285.855.201,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18441711,Sonu Parantha Corner,1,Noida,"B-64, Sector -2, Noida",Sector 2,"Sector 2, Noida",773.141.165,28.585.532,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
308770,Olive Kitchen,1,Noida,"82/2, F Block Market, Near INP School, Sector 20, Noida",Sector 20,"Sector 20, Noida",773.332.052,285.838.546,"North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,17
18472688,R Cafe,1,Noida,"Near Indian National Public School, Sector 20, Noida",Sector 20,"Sector 20, Noida",0,0,South Indian,400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,5
18156065,Eating Point,1,Noida,"D-24, Sector 20, Noida",Sector 20,"Sector 20, Noida",773.328.463,285.825.656,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
308951,New Gee Pee,1,Noida,"Shop 1, F Block Market, Jal Vayu Vihar, Sector 21, Noida",Sector 21,"Sector 21, Noida",773.360.987,285.880.357,"Fast Food, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,27
308563,Uncle's JVCC Restaurant,1,Noida,"Jalvayu Vihar Community Centre, Sector 21, Noida",Sector 21,"Sector 21, Noida",773.371.603,285.847.607,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,3,Orange,Average,26
18409182,Twenty Four Seven,1,Noida,"Dolly Motors, Indian Oil Petrol Pump, Near 12-22 Market, Near Noida Stadium, Plot 4, Sector 21 A, Sector 21, Noida",Sector 21,"Sector 21, Noida",773.386.645,285.921.841,Fast Food,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
8065,Hari Om Restaurant,1,Noida,"Main Road, I Block Market, Sector 22, Noida",Sector 22,"Sector 22, Noida",773.446.655,285.990.702,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,10
18216929,Jain Restaurant,1,Noida,"Jiyaram Complex, Near Central Bank, Sector 22, Noida",Sector 22,"Sector 22, Noida",773.425.749,285.950.171,"North Indian, Chinese, South Indian",500,Indian Rupees(Rs.),No,Yes,No,No,2,3,Orange,Average,7
18224208,Lajawab Family Restaurant,1,Noida,"Shop 10, Pandit Market, Opposite A- Block, Sector 22, Noida",Sector 22,"Sector 22, Noida",773.425.375,285.940.591,"North Indian, Chinese",450,Indian Rupees(Rs.),No,Yes,No,No,1,2.5,Orange,Average,17
18441760,Alam Muradabadi & Hyderabadi Biryani,1,Noida,"Near Wine Shop, Main Road, Sector 22, Noida",Sector 22,"Sector 22, Noida",773.431.349,285.954.289,"Mughlai, Biryani",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18492041,Bala Ji Raja Dhaba,1,Noida,"Opposite Sector 12 Sabji Mandi, Sector 22, Noida",Sector 22,"Sector 22, Noida",773.446.346,285.973.259,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18393406,Brijwasi Dhaba,1,Noida,"Sadarpur Colony, Sabzi Mandi, Sector 22, Noida",Sector 22,"Sector 22, Noida",773.445.624,28.597.278,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18381676,Prerna Family Restaurant,1,Noida,"Main Road, I Block Market, Near Bank of India, Sector 22, Noida",Sector 22,"Sector 22, Noida",773.449.071,285.990.864,"North Indian, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18430895,Rana Dhaba,1,Noida,"G 39/A, Near Axis Bank ATM, Sector 22, Noida",Sector 22,"Sector 22, Noida",77.349.942,285.979.022,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18433898,The Food Factory,1,Noida,"Shop 617, Chaudhary Complex, Sector 22, Noida",Sector 22,"Sector 22, Noida",773.469.331,285.916.807,North Indian,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
5239,221 B Baker Street,1,Noida,"21, Jalvayu Vihar Market, Sector 25, Noida",Sector 25,"Sector 25, Noida",773.379.464,285.843.762,Bakery,350,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,102
18312466,Hunger's Hub,1,Noida,"Shop 1, Jalvayu Vihar, Shopping Complex, Sector 25, Noida",Sector 25,"Sector 25, Noida",773.378.653,285.845.728,"North Indian, Chinese, Mughlai",550,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average,16
8022,Lajwaab Restaurant,1,Noida,"22, Opposite Bal Bharti School, Jalvayu Vihar Shopping Complex, Sector 25, Noida",Sector 25,"Sector 25, Noida",773.381.766,285.843.215,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,2.6,Orange,Average,59
8017,Republic of Chicken,1,Noida,"17, Jalvayu Vihar Shopping Complex, Sector 25, Noida",Sector 25,"Sector 25, Noida",773.382.691,285.844.243,"Raw Meats, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,37
18020006,Gauranga Sweets,1,Noida,"15, Jal Vayu Vihar Shopping Complex, Sector 25, Noida",Sector 25,"Sector 25, Noida",773.381.319,285.843.227,Mithai,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,2
18252394,Green Valley Chinese Food,1,Noida,"Market 5, Opposite Bal Bharti Public School, Sector 25, Noida",Sector 25,"Sector 25, Noida",773.377.069,285.846.506,Chinese,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
311375,Super Cake Shop,1,Noida,"Jaipuria Plaza, Sector 26, Noida",Sector 26,"Sector 26, Noida",773.352.827,285.767.841,"Bakery, Desserts",300,Indian Rupees(Rs.),No,Yes,No,No,1,2.5,Orange,Average,4
18463959,Dev Food,1,Noida,"B-128, Near MMI School, Sector 26, Noida",Sector 26,"Sector 26, Noida",0,0,"North Indian, South Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18345461,Wakhra Swaad,1,Noida,"Shop 129, Jaipuria Plaza, Sector 26, Noida",Sector 26,"Sector 26, Noida",773.352.977,285.768.276,"North Indian, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,4.1,Green,Very Good,112
311688,27 Grills,1,Noida,"Shop 27, D Block Market, Sector 27, Noida",Sector 27,"Sector 27, Noida",7.732.838.832,2.857.445.006,"North Indian, Chinese, Mughlai",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,159
18265723,China Hot Pot,1,Noida,"D Block Market, Sector 27, Noida",Sector 27,"Sector 27, Noida",7.732.827.835,2.857.456.872,Chinese,400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,6
7986,Himalaya Momos & Roll,1,Noida,"Lakhi Ram Market, Near Sabji Mandi, Sector 27, Noida",Sector 27,"Sector 27, Noida",77.324.321,285.735.123,"Chinese, Fast Food",200,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,15
18244520,Hungry House Pizzas & More,1,Noida,"Shop 28, D Block Market, Sector 27, Noida",Sector 27,"Sector 27, Noida",7.732.837.792,2.857.444.329,"Pizza, Fast Food",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,79
5760,Khana Khajana Da Dhaba,1,Noida,"20 & 21, Atta Subzi Mandi, Maa Shakumbhari Market, Sector 27, Noida",Sector 27,"Sector 27, Noida",773.245.817,28.573.916,North Indian,450,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,5
18265705,M.P. Chole Tikki Wala,1,Noida,"Block D, Sector 27, Noida",Sector 27,"Sector 27, Noida",7.732.828.371,2.857.457.078,Street Food,150,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,10
5761,Maa Vaishno Shudh Bhojnalaya,1,Noida,"27, Subzi Mandi Market, Sector 27, Noida",Sector 27,"Sector 27, Noida",773.245.004,285.737.086,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,8
18255160,More Than Cafaa,1,Noida,"Shop 26, Sector 27, Noida",Sector 27,"Sector 27, Noida",773.282.646,2.857.438.086,Fast Food,400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,5
18265709,Public Cafe,1,Noida,"Shop 29, D Block Market, Sector 27, Noida",Sector 27,"Sector 27, Noida",7.732.841.983,2.857.439.941,"Fast Food, Beverages",450,Indian Rupees(Rs.),No,Yes,No,No,1,2.6,Orange,Average,13
18236270,Sadda Taste,1,Noida,"Sector 27, Noida",Sector 27,"Sector 27, Noida",7.732.803.628,2.857.187.929,"North Indian, Fast Food, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,12
5757,Sati Restaurant,1,Noida,"Likhi Ram Market, Atta, Near Subzi Mandi, Sector 27, Noida",Sector 27,"Sector 27, Noida",773.243.658,285.734.717,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,12
312237,Super Cake Shop,1,Noida,"E-285, Near Atta Market, Sector 27, Noida",Sector 27,"Sector 27, Noida",7.732.451.957,2.857.346.898,Bakery,300,Indian Rupees(Rs.),No,Yes,No,No,1,2.8,Orange,Average,8
5700,Uncle's Punjabi Rasoi,1,Noida,"11 & 12, Shakumbari Sabzi Market, Behind SABMALL, Atta Peer, Sector 27, Noida",Sector 27,"Sector 27, Noida",773.245.902,285.737.171,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,7
302575,Yours Deliciously,1,Noida,"45, 2nd Floor, Sab Mall, Sector 27, Noida",Sector 27,"Sector 27, Noida",773.235.133,285.737.946,"Street Food, Beverages",350,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4
18463961,Captain Curry,1,Noida,"D 9A/13,D Block Market, Sector 27, Noida",Sector 27,"Sector 27, Noida",0,0,"North Indian, Chinese",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,19
18336506,Oh My Scoop!,1,Noida,"Shop 24, Block D-9A Market, Sector 27, Noida",Sector 27,"Sector 27, Noida",773.283.169,2.857.453.721,"Ice Cream, Beverages",200,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,23
5744,Reena Restaurant,1,Noida,"Dharam Market, Behind Sab Mall, Atta Market, Sector 27, Noida",Sector 27,"Sector 27, Noida",773.242.109,285.736.246,"Chinese, South Indian, North Indian",400,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,57
18408051,Delight Food,1,Noida,"Shop 26, D Block Market, Sector 27, Noida",Sector 27,"Sector 27, Noida",0,0,"Italian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18377587,Hungro,1,Noida,"Indra Market, Sector 27, Noida",Sector 27,"Sector 27, Noida",0,0,"North Indian, South Indian",150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
307719,Shiparma Shri,1,Noida,"Behind Sub Mall, Shakumbhari Market, Sabji Mandi, Sector 27, Noida",Sector 27,"Sector 27, Noida",7.732.458.611,2.857.386.667,North Indian,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
7982,Shri Adarsh Kulfi,1,Noida,"Ground Floor, Sab Mall, Sector 27, Noida",Sector 27,"Sector 27, Noida",77.323.603,285.738.031,Desserts,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
311419,Simla Bakery,1,Noida,"Atta Market, Sector 27, Noida",Sector 27,"Sector 27, Noida",7.732.458.428,2.857.350.873,Bakery,150,Indian Rupees(Rs.),No,Yes,No,No,1,0,White,Not rated,1
18383448,Swad E Punjab,1,Noida,"E 20-21, Sabji Mandi Market, Behind Sub Mall, Sector 27, Noida",Sector 27,"Sector 27, Noida",7.732.455.846,2.857.394.362,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18432192,Vishnu Ki Rasoi,1,Noida,"D Block Market, Sector 27, Noida",Sector 27,"Sector 27, Noida",773.282.696,285.746.025,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
395,Pizza Hut Delivery,1,Noida,"5-10 & 12, Parsvanath Plaza, G Block, Sector 27, Noida",Sector 27,"Sector 27, Noida",77.328.325,285.775.482,"Italian, Pizza, Fast Food",800,Indian Rupees(Rs.),No,Yes,No,No,2,2.3,Red,Poor,62
307724,Wah Ji Wah,1,Noida,"Shop 1, D Block Market, Sector 27, Noida",Sector 27,"Sector 27, Noida",7.732.809.763,2.857.433.905,North Indian,500,Indian Rupees(Rs.),No,Yes,No,No,2,2,Red,Poor,74
1460,Chawla's Chic Inn,1,Noida,"2, Alaknanda Market, Sector 28, Noida",Sector 28,"Sector 28, Noida",773.331.573,285.711.016,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,Yes,No,No,2,2.8,Orange,Average,58
7991,Grill Point,1,Noida,"Alaknanda Shopping Complex, Sector 28, Noida",Sector 28,"Sector 28, Noida",773.330.621,285.714.962,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,20
7979,Hari Sweets,1,Noida,"14, Alaknanda Shopping Complex, Sector 28, Noida",Sector 28,"Sector 28, Noida",773.330.963,285.714.642,Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,14
18323760,Sultanate of Spice,1,Noida,"Shop 5, Alaknanda Shopping Complex, Sector 28, Noida",Sector 28,"Sector 28, Noida",77.333.159,285.710.463,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.9,Orange,Average,43
307491,Yamu's Panchayat,1,Noida,"4, Alaknanda Shopping Complex, Sector 28, Noida",Sector 28,"Sector 28, Noida",773.331.584,285.710.661,Street Food,100,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,15
2334,Debon,1,Noida,"D-1, Alaknanda Shopping Complex, Sector 28, Noida",Sector 28,"Sector 28, Noida",773.332.434,285.711.287,"Raw Meats, North Indian, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,85
3153,Hot & Sour,1,Noida,"Near Ganga Shopping Complex, Sector 29, Noida",Sector 29,"Sector 29, Noida",773.350.897,285.670.876,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,46
18361198,Open Kitchen,1,Noida,"Shop 54, Block 1, Ganga Shopping Complex, Sector 29, Noida",Sector 29,"Sector 29, Noida",773.353.589,285.672.923,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,Yes,No,No,2,3,Orange,Average,12
309215,Truffle Muffle,1,Noida,"Sector 29, Noida",Sector 29,"Sector 29, Noida",773.352.692,285.673.735,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,37
18219552,Go! Biryani,1,Noida,"Sector 29, Noida",Sector 29,"Sector 29, Noida",773.353.589,285.684.579,Biryani,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,144
18478962,Tastee Chauka,1,Noida,"Shop 31, Block IV, Ganga Shopping Complex, Sector 29, Noida",Sector 29,"Sector 29, Noida",7.733.557.262,2.856.859.852,North Indian,350,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,31
18472682,Maharba Chicken Point,1,Noida,"Brahmputra Market, Near Juice Corner, Sector 29, Noida",Sector 29,"Sector 29, Noida",77.332.751,28.569.734,"North Indian, Mughlai",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18396192,Sweet Spells,1,Noida,"1264, 3rd Floor, Sector 29, Noida",Sector 29,"Sector 29, Noida",773.352.692,285.672.838,Bakery,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18138415,Foodie,1,Noida,"E-19, E Block Market, Sector 3, Noida",Sector 3,"Sector 3, Noida",77.319.038,285.818.551,"North Indian, Chinese, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.8,Orange,Average,8
18429379,Lapaalap,1,Noida,"Shop 18, E- Block Market, Sector 3, Noida",Sector 3,"Sector 3, Noida",773.187.567,285.821.309,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,5
3443,Fresh Food Factory,1,Noida,"E-1, Sector 3, Noida",Sector 3,"Sector 3, Noida",773.173.193,285.810.955,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,140
18466412,Bollycric,1,Noida,"D-15, Sector 3, Noida",Sector 3,"Sector 3, Noida",0,0,"North Indian, South Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
18180048,The Kitchen Factory,1,Noida,"A-26, Sector 3, Noida",Sector 3,"Sector 3, Noida",773.173.563,285.810.132,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
302535,Caffaa La Poya,1,Noida,"10, Kirtimaan Plaza Behind Mother Diary, Sector 30, Noida",Sector 30,"Sector 30, Noida",773.409.391,285.722.363,"Cafe, Continental, Fast Food, Italian",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,164
18311928,Elixir Health Cafaa,1,Noida,"10, 1st Floor, Kirtimaan Plaza, Sector 30, Noida",Sector 30,"Sector 30, Noida",773.408.326,285.724.711,"Cafe, Healthy Food, Continental, Italian, Asian",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.7,Yellow,Good,131
18446503,Radhey Foodz,1,Noida,"Shop 11, Main Sharma Market, Near New Shiv Mandir, G.B.Nagar, Sector 31, Noida",Sector 31,"Sector 31, Noida",77.346.491,28.576.754,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,4
18157374,The Kitchen,1,Noida,"G-25, Savitri Market, Sector 31, Noida",Sector 31,"Sector 31, Noida",773.394.417,285.791.986,North Indian,600,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average,20
309059,Uncle's Treat,1,Noida,"B-5/9, Sector 31, Noida",Sector 31,"Sector 31, Noida",7.734.303.586,285.793.226,Chinese,400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,5
18291234,Wow! Momo,1,Noida,"3rd Floor, Food Court, Logix City Center, Sector 32, Near, Sector 31, Noida",Sector 31,"Sector 31, Noida",773.536.634,285.743.086,Chinese,350,Indian Rupees(Rs.),No,No,No,No,1,2.6,Orange,Average,32
18458315,KD's Hunger Point,1,Noida,"Shop 1A, Hansraj Complex, Sector 31, Noida",Sector 31,"Sector 31, Noida",0,0,"North Indian, Chinese",200,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,49
18457856,Food Town,1,Noida,"Shop 12, A Block, Sector 31, Noida",Sector 31,"Sector 31, Noida",0,0,"Chinese, North Indian, South Indian",250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18323684,The Big Chefs,1,Noida,"C-7/2, Near Shiv Mandir, Sector 31, Noida",Sector 31,"Sector 31, Noida",773.469.342,285.773.502,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1
18244230,The Big Scoop,1,Noida,"B 103, Near B Block Park, Sector 31, Noida",Sector 31,"Sector 31, Noida",77.347.652,285.744.592,Ice Cream,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18204467,Govinda's Restaurant,1,Noida,"A-5, Opposite NTPC Office, Sector 33, Noida",Sector 33,"Sector 33, Noida",773.499.908,285.866.196,"North Indian, South Indian",300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,8
18306542,Not Just Dilli,1,Noida,"Food Court, Logix City Centre, Sector 32, Near Sector 33, Noida",Sector 33,"Sector 33, Noida",773.536.634,285.743.086,Street Food,450,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,15
18337925,RollsKing,1,Noida,"12B , 3rd Floor, Logix City Centre, Sector 32, Near Sector 33, Noida",Sector 33,"Sector 33, Noida",773.536.634,285.743.086,Fast Food,400,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,22
18433854,Bunz & Dogz,1,Noida,"Inside Unitech Infospace, Sector 33, Noida",Sector 33,"Sector 33, Noida",7.735.415.488,2.858.791.339,American,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
313151,Radha Rani Bakery,1,Noida,"A-5, Iskcon Temple, Opposite NTPC, Sector 33, Noida",Sector 33,"Sector 33, Noida",773.502.339,285.865.079,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
9735,Chauhan Vatika,1,Noida,"24, B-12, Sector 34, Noida",Sector 34,"Sector 34, Noida",7.736.111,285.818.244,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,28
18440192,Frozen Stone,1,Noida,"Food Court, Logix City Centre, Sector 32, Near Sector 34, Noida",Sector 34,"Sector 34, Noida",773.536.634,285.743.086,"Fast Food, Beverages",300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,4
302501,Kavita's Restaurant,1,Noida,"C Block Market, Nilgiri Shopping Complex, Sector 34, Noida",Sector 34,"Sector 34, Noida",773.636.829,285.835.424,"North Indian, Mughlai, Chinese",550,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,37
303025,Mudrika Food Factory,1,Noida,"16-A, Block B-8-A, Amaltash Market, Sector 34, Noida",Sector 34,"Sector 34, Noida",773.573.419,285.838.901,"North Indian, Mughlai, Chinese",550,Indian Rupees(Rs.),No,No,No,No,2,2.5,Orange,Average,20
18424204,Pind Balluchi,1,Noida,"Shop 215, 2nd Floor, Logix City Centre Mall, Sector 34, Noida",Sector 34,"Sector 34, Noida",773.536.634,285.743.086,"North Indian, Chinese, Mughlai",900,Indian Rupees(Rs.),Yes,No,No,No,2,2.9,Orange,Average,7
18393700,Zaffran- Ikshita's Kitchen,1,Noida,"B-1/300, Aravalli Apartment, Sector 34, Noida",Sector 34,"Sector 34, Noida",773.577.905,285.840.221,Kashmiri,300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,5
18430590,Chaayos,1,Noida,"Ground Floor, Logix City Centre Mall, Near Noida City Center Metro, Sector 34, Noida",Sector 34,"Sector 34, Noida",773.536.634,285.743.086,"Cafe, Tea",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,18
18439524,Punjabi Tadka,1,Noida,"B Block Market, Behind Mother Dairy, Sector 34, Noida",Sector 34,"Sector 34, Noida",77.360.356,28.583.684,"North Indian, Mughlai",450,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,70
18417576,Cafe Krisa,1,Noida,"B8A/24, Amaltash Shopping Complex, Sector 34, Noida,",Sector 34,"Sector 34, Noida",773.574.316,285.839.882,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18440395,Chill Grill,1,Noida,"Food Court, Logix City Centre, Sector 32, Near, Sector 34, Noida",Sector 34,"Sector 34, Noida",773.536.634,285.743.086,Fast Food,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18423885,Dolce Gelato,1,Noida,"BW-58, Near Noida City Center Metro, Wave City Center, Sector 32, Near Sector 34, Noida",Sector 34,"Sector 34, Noida",773.536.634,285.743.086,"Ice Cream, Beverages, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
